ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"3/951 BOTANY ROAD, ROSEBERY NSW 2018","360000","26 April 2016","0","STRATA","No","3306251","AK409043","23 April 2017"
"9/951 BOTANY ROAD, ROSEBERY NSW 2018","730000","31 March 2016","0","STRATA","No","3306257","AK354360","23 April 2017"
"8/951 BOTANY ROAD, ROSEBERY NSW 2018","860000","28 January 2016","0","STRATA","No","3306256","AK333439","23 April 2017"
"1/951 BOTANY ROAD, ROSEBERY NSW 2018","320000","11 March 2013","0","STRATA","No","3306249","AH680220","23 April 2017"
"6/31 NAPOLEON STREET, ROSEBERY NSW 2018","1240000","30 April 2016","0","STRATA","No","3319333","AK539129","23 April 2017"
"5/31 NAPOLEON STREET, ROSEBERY NSW 2018","833000","8 July 2013","0","STRATA","No","3319332","AH972058","23 April 2017"
"3/31 NAPOLEON STREET, ROSEBERY NSW 2018","740000","18 May 2012","0","STRATA","No","3319330","AH98603","23 April 2017"
"9A HENLEY STREET, ROSEBERY NSW 2018","1540000","29 September 2014","307.4","NON STRATA","No",3470719,"AJ80342","23 April 2017"
"9B HENLEY STREET, ROSEBERY NSW 2018","1510000","16 May 2014","270.5","NON STRATA","No",3470720,"AI750412","23 April 2017"
"9C HENLEY STREET, ROSEBERY NSW 2018","1586000","12 April 2014","327.7","NON STRATA","No",3470721,"AI657713","23 April 2017"
"12/397 GARDENERS ROAD, ROSEBERY NSW 2018","575000","23 August 2016","0","STRATA","No","3956159","AK827676","23 April 2017"
"11/397 GARDENERS ROAD, ROSEBERY NSW 2018","2450","25 July 2016","0","STRATA","No","3956158","AK624047","23 April 2017"
"12/397 GARDENERS ROAD, ROSEBERY NSW 2018","42979","25 July 2016","0","STRATA","No","3956159","AK624048","23 April 2017"
"11/397 GARDENERS ROAD, ROSEBERY NSW 2018","565000","25 May 2016","0","STRATA","No","3956158","AK749467","23 April 2017"
"9 MIDDLEMISS STREET, ROSEBERY NSW 2018","1250000","9 August 2014","194.6","NON STRATA","No",3816962,"AJ199418","23 April 2017"
"9A MIDDLEMISS STREET, ROSEBERY NSW 2018","1220000","3 July 2014","195.5","NON STRATA","No",3816963,"AJ161057","23 April 2017"
"22A NAPOLEON STREET, ROSEBERY NSW 2018","1472000","13 December 2014","260.6","NON STRATA","No",3837924,"AJ309417","23 April 2017"
"22 NAPOLEON STREET, ROSEBERY NSW 2018","1500000","27 January 2015","259.5","NON STRATA","No",3837926,"AJ476975","23 April 2017"
"24 NAPOLEON STREET, ROSEBERY NSW 2018","1626600","6 March 2015","260.6","NON STRATA","No",3837927,"AJ385447","23 April 2017"
"3 HARRIS STREET, ROSEBERY NSW 2018","2100000","23 October 2015","399.6","NON STRATA","No",3913759,"AK202737","23 April 2017"
"4/29 TRAMWAY STREET, ROSEBERY NSW 2018","745000","9 September 2016","0","STRATA","No","3954092","AK816357","23 April 2017"
"5/29 TRAMWAY STREET, ROSEBERY NSW 2018","755000","31 August 2016","0","STRATA","No","3954093","AK853172","23 April 2017"
"6/29 TRAMWAY STREET, ROSEBERY NSW 2018","757500","26 August 2016","0","STRATA","No","3954094","AK839891","23 April 2017"
"2/29 TRAMWAY STREET, ROSEBERY NSW 2018","780000","25 August 2016","0","STRATA","No","3954090","AK845229","23 April 2017"
"1/29 TRAMWAY STREET, ROSEBERY NSW 2018","780000","22 August 2016","0","STRATA","No","3954089","AK821970","23 April 2017"
"3/29 TRAMWAY STREET, ROSEBERY NSW 2018","750000","12 August 2016","0","STRATA","No","3954091","AK808609","23 April 2017"
"23 BERRY STREET, ROSEBERY NSW 2018","1110000","23 July 2016","209.6","NON STRATA","No",3973113,"AK973418","23 April 2017"
"46A COWARD STREET, ROSEBERY NSW 2018","1850000","23 November 2016","188.3","NON STRATA","No",4013997,"AM295408","23 April 2017"
"46 COWARD STREET, ROSEBERY NSW 2018","1750000","11 January 2017","182.4","NON STRATA","No",4013998,"AM294669","23 April 2017"
"397 GARDENERS ROAD, ROSEBERY NSW 2018","180000","29 June 2015","0","STRATA","No","3476695","AJ819372","23 April 2017"
"32 ASQUITH AVENUE, ROSEBERY NSW 2018","1500000","2 July 2012","569","NON STRATA","No",2106909,"AH220713","23 April 2017"
"34 ASQUITH AVENUE, ROSEBERY NSW 2018","2202000","19 November 2016","562.7","NON STRATA","No",2106910,"AM51781","23 April 2017"
"1/43 ASQUITH AVENUE, ROSEBERY NSW 2018","1110000","20 August 2015","0","STRATA","No","2106916","AJ892102","23 April 2017"
"9/43 ASQUITH AVENUE, ROSEBERY NSW 2018","1284000","27 June 2015","0","STRATA","No","2106924","AJ796834","23 April 2017"
"7/43 ASQUITH AVENUE, ROSEBERY NSW 2018","901000","14 December 2013","0","STRATA","No","2106922","AI367733","23 April 2017"
"35 ASQUITH AVENUE, ROSEBERY NSW 2018","1805000","14 November 2015","701.9","NON STRATA","No",2106929,"AK152464","23 April 2017"
"19 ASQUITH AVENUE, ROSEBERY NSW 2018","2355000","24 September 2016","910.5","NON STRATA","No",2106937,"AK922600","23 April 2017"
"3 ASQUITH AVENUE, ROSEBERY NSW 2018","1950000","26 April 2015","518.5","NON STRATA","No",2106945,"AJ643377","23 April 2017"
"649 BOTANY ROAD, ROSEBERY NSW 2018","1900000","8 July 2016","190.5","NON STRATA","Yes (2)",2109530,"AK689362","23 April 2017"
"651 BOTANY ROAD, ROSEBERY NSW 2018","1900000","8 July 2016","181.1","NON STRATA","Yes (2)",2109531,"AK689362","23 April 2017"
