ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"2 CAMBRIDGE STREET, PADDINGTON NSW 2021","2200000","28 February 2016","126.5","NON STRATA","No",2081940,"AK359810","23 April 2017"
"26 CAMPBELL AVENUE, PADDINGTON NSW 2021","1562500","26 April 2013","147.9","NON STRATA","No",2082006,"AH834018","23 April 2017"
"24 CAMPBELL AVENUE, PADDINGTON NSW 2021","2630000","22 December 2014","317","NON STRATA","No",2082007,"AJ189762","23 April 2017"
"20 CAMPBELL AVENUE, PADDINGTON NSW 2021","1200000","15 June 2012","183.7","NON STRATA","No",2082009,"AH173946","23 April 2017"
"1 CAMPBELL AVENUE, PADDINGTON NSW 2021","1335000","19 October 2013","116","NON STRATA","No",2082017,"AI195482","23 April 2017"
"3 CAMPBELL AVENUE, PADDINGTON NSW 2021","2000000","8 December 2016","118","NON STRATA","No",2082018,"AM210338","23 April 2017"
"5 CAMPBELL AVENUE, PADDINGTON NSW 2021","1252500","17 December 2013","120.1","NON STRATA","No",2082019,"AI351439","23 April 2017"
"9 CAMPBELL AVENUE, PADDINGTON NSW 2021","2000000","18 October 2012","343.6","NON STRATA","No",2082021,"AH716766","23 April 2017"
"61/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","512000","24 May 2016","0","STRATA","Yes (2)","2082043","AK972310","23 April 2017"
"61/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","512000","24 May 2016","0","STRATA","Yes (2)","2082058","AK972310","23 April 2017"
"53/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","760000","24 March 2016","0","STRATA","Yes (2)","2082041","AK509990","23 April 2017"
"53/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","760000","24 March 2016","0","STRATA","Yes (2)","2082064","AK509990","23 April 2017"
"23/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","469700","30 October 2014","0","STRATA","No","2082029","AJ136392","23 April 2017"
"81/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","427500","10 September 2014","0","STRATA","Yes (2)","2082051","AJ6754","23 April 2017"
"81/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","427500","10 September 2014","0","STRATA","Yes (2)","2082057","AJ6754","23 April 2017"
"34/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","342000","11 October 2013","0","STRATA","No","2082034","AI195620","23 April 2017"
"53/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","475000","7 June 2013","0","STRATA","Yes (2)","2082041","AH957272","23 April 2017"
"53/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","475000","7 June 2013","0","STRATA","Yes (2)","2082064","AH957272","23 April 2017"
"82/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","415000","8 August 2012","0","STRATA","No","2082052","AH266626","23 April 2017"
"14/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","305000","11 May 2012","0","STRATA","Yes (2)","2082026","AH66425","23 April 2017"
"14/13 CAMPBELL AVENUE, PADDINGTON NSW 2021","305000","11 May 2012","0","STRATA","Yes (2)","2082062","AH66425","23 April 2017"
"21 CAMPBELL AVENUE, PADDINGTON NSW 2021","1470000","10 December 2013","113.8","NON STRATA","No",2082071,"AI401064","23 April 2017"
