ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"55 HOPETOUN STREET, CAMPERDOWN NSW 2050","1250000","19 March 2016","132.8","NON STRATA","No",1954146,"AK540179","23 April 2017"
"47 HOPETOUN STREET, CAMPERDOWN NSW 2050","813000","22 June 2012","133.86","NON STRATA","No",1954150,"AH195803","23 April 2017"
"29 HOPETOUN STREET, CAMPERDOWN NSW 2050","980000","9 December 2013","145.4","NON STRATA","No",1954160,"AI307231","23 April 2017"
"19 HOPETOUN STREET, CAMPERDOWN NSW 2050","1670000","22 July 2016","196","NON STRATA","No",1954165,"AK852224","23 April 2017"
"17 HOPETOUN STREET, CAMPERDOWN NSW 2050","1900000","21 July 2016","175.55","NON STRATA","No",1954166,"AK771815","23 April 2017"
"1 HOPETOUN STREET, CAMPERDOWN NSW 2050","1410000","11 February 2016","151.8","NON STRATA","No",1954174,"AK321773","23 April 2017"
"2 HORDERN PLACE, CAMPERDOWN NSW 2050","1466667","12 September 2013","1309","NON STRATA","No",1954193,"AI301526","23 April 2017"
"18/1 HORDERN PLACE, CAMPERDOWN NSW 2050","990000","31 March 2015","0","STRATA","No","1954215","AJ524400","23 April 2017"
"5/1 HORDERN PLACE, CAMPERDOWN NSW 2050","900000","12 January 2015","0","STRATA","No","1954202","AJ295026","23 April 2017"
"14/1 HORDERN PLACE, CAMPERDOWN NSW 2050","742500","29 May 2013","0","STRATA","No","1954211","AH858975","23 April 2017"
"2 KINGSTON ROAD, CAMPERDOWN NSW 2050","952500","20 September 2013","246.6","NON STRATA","No",1955952,"AI231341","23 April 2017"
"4 KINGSTON ROAD, CAMPERDOWN NSW 2050","970000","17 October 2013","260","NON STRATA","No",1955953,"AI202681","23 April 2017"
"18 KINGSTON ROAD, CAMPERDOWN NSW 2050","1449000","18 April 2015","240.3","NON STRATA","No",1955959,"AJ552168","23 April 2017"
"13/22 KINGSTON ROAD, CAMPERDOWN NSW 2050","430000","28 September 2016","0","STRATA","No","1955974","AK939854","23 April 2017"
"3/64 KINGSTON ROAD, CAMPERDOWN NSW 2050","1630000","28 May 2014","0","STRATA","No","1955996","AI808784","23 April 2017"
"2/64 KINGSTON ROAD, CAMPERDOWN NSW 2050","1310000","11 June 2013","0","STRATA","No","1955995","AI28635","23 April 2017"
"73 KINGSTON ROAD, CAMPERDOWN NSW 2050","1120000","1 November 2014","196","NON STRATA","No",1956011,"AJ128209","23 April 2017"
"69 KINGSTON ROAD, CAMPERDOWN NSW 2050","1261000","17 July 2014","196","NON STRATA","No",1956013,"AI899834","23 April 2017"
"61 KINGSTON ROAD, CAMPERDOWN NSW 2050","1201000","12 September 2015","196","NON STRATA","No",1956017,"AJ952598","23 April 2017"
"45 KINGSTON ROAD, CAMPERDOWN NSW 2050","799000","8 August 2012","183.4","NON STRATA","No",1956025,"AH258454","23 April 2017"
"39 KINGSTON ROAD, CAMPERDOWN NSW 2050","1575000","1 November 2014","316.1","NON STRATA","No",1956028,"AJ239449","23 April 2017"
"31 KINGSTON ROAD, CAMPERDOWN NSW 2050","1700000","5 April 2014","313.8","NON STRATA","No",1956032,"AI682560","23 April 2017"
"27 KINGSTON ROAD, CAMPERDOWN NSW 2050","2100000","12 September 2016","385.7","NON STRATA","No",1956034,"AK882150","23 April 2017"
"15 KINGSTON ROAD, CAMPERDOWN NSW 2050","885000","12 December 2012","157.89","NON STRATA","No",1956039,"AH572192","23 April 2017"
"11 KINGSTON ROAD, CAMPERDOWN NSW 2050","1700000","11 April 2015","309.8","NON STRATA","No",1956041,"AJ525598","23 April 2017"
"3 KINGSTON ROAD, CAMPERDOWN NSW 2050","1900000","4 May 2015","278.59","NON STRATA","No",1956045,"AJ697897","23 April 2017"
"3 KINGSTON ROAD, CAMPERDOWN NSW 2050","960000","16 November 2013","278.59","NON STRATA","No",1956045,"AI283494","23 April 2017"
"44/43 MALLETT STREET, CAMPERDOWN NSW 2050","605000","20 October 2016","0","STRATA","No","2815788","AM14987","23 April 2017"
"45/43 MALLETT STREET, CAMPERDOWN NSW 2050","625000","1 September 2016","0","STRATA","No","2815789","AK854607","23 April 2017"
"31/43 MALLETT STREET, CAMPERDOWN NSW 2050","245000","30 November 2015","0","STRATA","No","2815775","AK192800","23 April 2017"
"28/43 MALLETT STREET, CAMPERDOWN NSW 2050","730000","15 April 2015","0","STRATA","No","2815772","AJ515890","23 April 2017"
"49/43 MALLETT STREET, CAMPERDOWN NSW 2050","755000","14 March 2015","0","STRATA","No","2815793","AJ476532","23 April 2017"
"41/43 MALLETT STREET, CAMPERDOWN NSW 2050","499000","20 November 2014","0","STRATA","No","2815785","AJ269284","23 April 2017"
"42/43 MALLETT STREET, CAMPERDOWN NSW 2050","495000","8 November 2014","0","STRATA","No","2815786","AJ135995","23 April 2017"
"15/43 MALLETT STREET, CAMPERDOWN NSW 2050","617000","25 October 2014","0","STRATA","No","2815759","AJ97125","23 April 2017"
"48/43 MALLETT STREET, CAMPERDOWN NSW 2050","490000","7 August 2014","0","STRATA","No","2815792","AI916225","23 April 2017"
"34/43 MALLETT STREET, CAMPERDOWN NSW 2050","586000","21 November 2013","0","STRATA","No","2815778","AI398008","23 April 2017"
"30/43 MALLETT STREET, CAMPERDOWN NSW 2050","430000","15 November 2013","0","STRATA","No","2815774","AI187528","23 April 2017"
"25/43 MALLETT STREET, CAMPERDOWN NSW 2050","531000","20 September 2013","0","STRATA","No","2815769","AI140309","23 April 2017"
"3/43 MALLETT STREET, CAMPERDOWN NSW 2050","575000","5 September 2013","0","STRATA","No","2815747","AI81701","23 April 2017"
"11/43 MALLETT STREET, CAMPERDOWN NSW 2050","524000","7 August 2013","0","STRATA","No","2815755","AI40664","23 April 2017"
"23/43 MALLETT STREET, CAMPERDOWN NSW 2050","530000","27 April 2013","0","STRATA","No","2815767","AH817472","23 April 2017"
"32/43 MALLETT STREET, CAMPERDOWN NSW 2050","400000","22 January 2013","0","STRATA","No","2815776","AH583929","23 April 2017"
"8/43 MALLETT STREET, CAMPERDOWN NSW 2050","670000","15 January 2013","0","STRATA","No","2815752","AH608507","23 April 2017"
"24/43 MALLETT STREET, CAMPERDOWN NSW 2050","490000","31 July 2012","0","STRATA","No","2815768","AH327216","23 April 2017"
"23 MARMION STREET, CAMPERDOWN NSW 2050","1168000","26 September 2014","190","NON STRATA","No",1958303,"AJ79394","23 April 2017"
"23 MARMION STREET, CAMPERDOWN NSW 2050","780000","25 September 2012","190","NON STRATA","No",1958303,"AH367599","23 April 2017"
"27 MARMION STREET, CAMPERDOWN NSW 2050","1510000","16 April 2014","194.3","NON STRATA","No",1958305,"AI638178","23 April 2017"
"33 MARMION STREET, CAMPERDOWN NSW 2050","2160000","13 September 2014","433.49","NON STRATA","No",1958308,"AJ18177","23 April 2017"
"46 MARMION STREET, CAMPERDOWN NSW 2050","1260000","21 November 2014","218","NON STRATA","No",1958312,"AJ282983","23 April 2017"
"30 MARMION STREET, CAMPERDOWN NSW 2050","1375000","1 August 2015","169.7","NON STRATA","No",1958319,"AJ788345","23 April 2017"
"32 MARMION STREET, CAMPERDOWN NSW 2050","1120000","14 March 2015","170.7","NON STRATA","No",1958321,"AJ521194","23 April 2017"
"32 MARMION STREET, CAMPERDOWN NSW 2050","970000","20 June 2014","170.7","NON STRATA","No",1958321,"AI851599","23 April 2017"
"14 MARMION STREET, CAMPERDOWN NSW 2050","800000","8 May 2013","174.8","NON STRATA","No",1958327,"AH828225","23 April 2017"
"6 MARMION STREET, CAMPERDOWN NSW 2050","1200000","16 September 2015","166.81","NON STRATA","No",1958331,"AJ961276","23 April 2017"
"6 MARMION STREET, CAMPERDOWN NSW 2050","1020000","22 November 2014","166.81","NON STRATA","No",1958331,"AJ238054","23 April 2017"
"18/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","850000","17 February 2017","0","STRATA","No","1961329","AM277686","23 April 2017"
"2/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","878000","11 October 2014","0","STRATA","No","1961313","AJ80664","23 April 2017"
"19/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","700000","1 March 2014","0","STRATA","No","1961330","AI543039","23 April 2017"
"22/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","571000","17 December 2013","0","STRATA","No","1961333","AI358950","23 April 2017"
"9/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","310000","30 April 2013","0","STRATA","No","1961320","AH739970","23 April 2017"
"27/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","640000","16 March 2013","0","STRATA","No","1961338","AH782354","23 April 2017"
"24/2 NORTHWOOD STREET, CAMPERDOWN NSW 2050","610000","12 June 2012","0","STRATA","No","1961335","AH176987","23 April 2017"
"18/6 NORTHWOOD STREET, CAMPERDOWN NSW 2050","1040000","19 December 2016","0","STRATA","No","1961359","AM176112","23 April 2017"
"7/6 NORTHWOOD STREET, CAMPERDOWN NSW 2050","965000","13 February 2016","0","STRATA","No","1961348","AK339949","23 April 2017"
"11/6 NORTHWOOD STREET, CAMPERDOWN NSW 2050","985000","5 December 2015","0","STRATA","No","1961352","AK190500","23 April 2017"
"4/6 NORTHWOOD STREET, CAMPERDOWN NSW 2050","552000","31 October 2012","0","STRATA","No","1961346","AH452703","23 April 2017"
"16/6 NORTHWOOD STREET, CAMPERDOWN NSW 2050","216666","3 June 2012","0","STRATA","No","1961357","AH165509","23 April 2017"
